date_id,full_date,year,month,quarter,day_of_week,is_weekend,is_month_end,week_number
20240122,1/22/2024,2024,January,Q1,Monday,FALSE,FALSE,
20240123,1/23/2024,2024,January,Q1,Tuesday,FALSE,FALSE,
20240124,1/24/2024,2024,January,Q1,Wednesday,FALSE,FALSE,
20240125,1/25/2024,2024,January,Q1,Thursday,FALSE,FALSE,
20240126,1/26/2024,2024,January,Q1,Friday,FALSE,FALSE,
20240127,1/27/2024,2024,January,Q1,Saturday,TRUE,FALSE,
20240128,1/28/2024,2024,January,Q1,Sunday,TRUE,FALSE,
20240129,1/29/2024,2024,January,Q1,Monday,FALSE,FALSE,
20240130,1/30/2024,2024,January,Q1,Tuesday,FALSE,FALSE,
20240131,1/31/2024,2024,January,Q1,Wednesday,FALSE,TRUE,
20240201,2/1/2024,2024,February,Q1,Thursday,FALSE,FALSE,
20240202,2/2/2024,2024,February,Q1,Friday,FALSE,FALSE,
20240203,2/3/2024,2024,February,Q1,Saturday,TRUE,FALSE,
20240204,2/4/2024,2024,February,Q1,Sunday,TRUE,FALSE,
20240205,2/5/2024,2024,February,Q1,Monday,FALSE,FALSE,
20240206,2/6/2024,2024,February,Q1,Tuesday,FALSE,FALSE,
20240207,2/7/2024,2024,February,Q1,Wednesday,FALSE,FALSE,
20240208,2/8/2024,2024,February,Q1,Thursday,FALSE,FALSE,
20240209,2/9/2024,2024,February,Q1,Friday,FALSE,FALSE,
20240210,2/10/2024,2024,February,Q1,Saturday,TRUE,FALSE,
20240211,2/11/2024,2024,February,Q1,Sunday,TRUE,FALSE,
20240212,2/12/2024,2024,February,Q1,Monday,FALSE,FALSE,
20240213,2/13/2024,2024,February,Q1,Tuesday,FALSE,FALSE,
20240214,2/14/2024,2024,February,Q1,Wednesday,FALSE,FALSE,
20240215,2/15/2024,2024,February,Q1,Thursday,FALSE,FALSE,
20240216,2/16/2024,2024,February,Q1,Friday,FALSE,FALSE,
20240217,2/17/2024,2024,February,Q1,Saturday,TRUE,FALSE,
20240218,2/18/2024,2024,February,Q1,Sunday,TRUE,FALSE,
20240219,2/19/2024,2024,February,Q1,Monday,FALSE,FALSE,
20240220,2/20/2024,2024,February,Q1,Tuesday,FALSE,FALSE,
20240221,2/21/2024,2024,February,Q1,Wednesday,FALSE,FALSE,
20240222,2/22/2024,2024,February,Q1,Thursday,FALSE,FALSE,
20240223,2/23/2024,2024,February,Q1,Friday,FALSE,FALSE,
20240224,2/24/2024,2024,February,Q1,Saturday,TRUE,FALSE,
20240225,2/25/2024,2024,February,Q1,Sunday,TRUE,FALSE,
20240226,2/26/2024,2024,February,Q1,Monday,FALSE,FALSE,
20240227,2/27/2024,2024,February,Q1,Tuesday,FALSE,FALSE,
20240228,2/28/2024,2024,February,Q1,Wednesday,FALSE,FALSE,
20240229,2/29/2024,2024,February,Q1,Thursday,FALSE,TRUE,
20240301,3/1/2024,2024,March,Q1,Friday,FALSE,FALSE,
20240302,3/2/2024,2024,March,Q1,Saturday,TRUE,FALSE,
20240303,3/3/2024,2024,March,Q1,Sunday,TRUE,FALSE,
20240304,3/4/2024,2024,March,Q1,Monday,FALSE,FALSE,
20240305,3/5/2024,2024,March,Q1,Tuesday,FALSE,FALSE,
20240306,3/6/2024,2024,March,Q1,Wednesday,FALSE,FALSE,
20240307,3/7/2024,2024,March,Q1,Thursday,FALSE,FALSE,
20240308,3/8/2024,2024,March,Q1,Friday,FALSE,FALSE,
20240309,3/9/2024,2024,March,Q1,Saturday,TRUE,FALSE,
20240310,3/10/2024,2024,March,Q1,Sunday,TRUE,FALSE,
20240311,3/11/2024,2024,March,Q1,Monday,FALSE,FALSE,
20240312,3/12/2024,2024,March,Q1,Tuesday,FALSE,FALSE,
20240313,3/13/2024,2024,March,Q1,Wednesday,FALSE,FALSE,
20240314,3/14/2024,2024,March,Q1,Thursday,FALSE,FALSE,
20240315,3/15/2024,2024,March,Q1,Friday,FALSE,FALSE,
20240316,3/16/2024,2024,March,Q1,Saturday,TRUE,FALSE,
20240317,3/17/2024,2024,March,Q1,Sunday,TRUE,FALSE,
20240318,3/18/2024,2024,March,Q1,Monday,FALSE,FALSE,
20240319,3/19/2024,2024,March,Q1,Tuesday,FALSE,FALSE,
20240320,3/20/2024,2024,March,Q1,Wednesday,FALSE,FALSE,
20240321,3/21/2024,2024,March,Q1,Thursday,FALSE,FALSE,
20240322,3/22/2024,2024,March,Q1,Friday,FALSE,FALSE,
20240323,3/23/2024,2024,March,Q1,Saturday,TRUE,FALSE,
20240324,3/24/2024,2024,March,Q1,Sunday,TRUE,FALSE,
20240325,3/25/2024,2024,March,Q1,Monday,FALSE,FALSE,
20240326,3/26/2024,2024,March,Q1,Tuesday,FALSE,FALSE,
20240327,3/27/2024,2024,March,Q1,Wednesday,FALSE,FALSE,
20240328,3/28/2024,2024,March,Q1,Thursday,FALSE,FALSE,
20240329,3/29/2024,2024,March,Q1,Friday,FALSE,FALSE,
20240330,3/30/2024,2024,March,Q1,Saturday,TRUE,FALSE,
20240331,3/31/2024,2024,March,Q1,Sunday,TRUE,TRUE,
20240401,4/1/2024,2024,April,Q2,Monday,FALSE,FALSE,
20240402,4/2/2024,2024,April,Q2,Tuesday,FALSE,FALSE,
20240403,4/3/2024,2024,April,Q2,Wednesday,FALSE,FALSE,
20240404,4/4/2024,2024,April,Q2,Thursday,FALSE,FALSE,
20240405,4/5/2024,2024,April,Q2,Friday,FALSE,FALSE,
20240406,4/6/2024,2024,April,Q2,Saturday,TRUE,FALSE,
20240407,4/7/2024,2024,April,Q2,Sunday,TRUE,FALSE,
20240408,4/8/2024,2024,April,Q2,Monday,FALSE,FALSE,
20240409,4/9/2024,2024,April,Q2,Tuesday,FALSE,FALSE,
20240410,4/10/2024,2024,April,Q2,Wednesday,FALSE,FALSE,
20240411,4/11/2024,2024,April,Q2,Thursday,FALSE,FALSE,
20240412,4/12/2024,2024,April,Q2,Friday,FALSE,FALSE,
20240413,4/13/2024,2024,April,Q2,Saturday,TRUE,FALSE,
20240414,4/14/2024,2024,April,Q2,Sunday,TRUE,FALSE,
20240415,4/15/2024,2024,April,Q2,Monday,FALSE,FALSE,
20240416,4/16/2024,2024,April,Q2,Tuesday,FALSE,FALSE,
20240417,4/17/2024,2024,April,Q2,Wednesday,FALSE,FALSE,
20240418,4/18/2024,2024,April,Q2,Thursday,FALSE,FALSE,
20240419,4/19/2024,2024,April,Q2,Friday,FALSE,FALSE,
20240420,4/20/2024,2024,April,Q2,Saturday,TRUE,FALSE,
20240421,4/21/2024,2024,April,Q2,Sunday,TRUE,FALSE,
20240422,4/22/2024,2024,April,Q2,Monday,FALSE,FALSE,
20240423,4/23/2024,2024,April,Q2,Tuesday,FALSE,FALSE,
20240424,4/24/2024,2024,April,Q2,Wednesday,FALSE,FALSE,
20240425,4/25/2024,2024,April,Q2,Thursday,FALSE,FALSE,
20240426,4/26/2024,2024,April,Q2,Friday,FALSE,FALSE,
20240427,4/27/2024,2024,April,Q2,Saturday,TRUE,FALSE,
20240428,4/28/2024,2024,April,Q2,Sunday,TRUE,FALSE,
20240429,4/29/2024,2024,April,Q2,Monday,FALSE,FALSE,
20240430,4/30/2024,2024,April,Q2,Tuesday,FALSE,TRUE,
20240501,5/1/2024,2024,May,Q2,Wednesday,FALSE,FALSE,
20240502,5/2/2024,2024,May,Q2,Thursday,FALSE,FALSE,
20240503,5/3/2024,2024,May,Q2,Friday,FALSE,FALSE,
20240504,5/4/2024,2024,May,Q2,Saturday,TRUE,FALSE,
20240505,5/5/2024,2024,May,Q2,Sunday,TRUE,FALSE,
20240506,5/6/2024,2024,May,Q2,Monday,FALSE,FALSE,
20240507,5/7/2024,2024,May,Q2,Tuesday,FALSE,FALSE,
20240508,5/8/2024,2024,May,Q2,Wednesday,FALSE,FALSE,
20240509,5/9/2024,2024,May,Q2,Thursday,FALSE,FALSE,
20240510,5/10/2024,2024,May,Q2,Friday,FALSE,FALSE,
20240511,5/11/2024,2024,May,Q2,Saturday,TRUE,FALSE,
20240512,5/12/2024,2024,May,Q2,Sunday,TRUE,FALSE,
20240513,5/13/2024,2024,May,Q2,Monday,FALSE,FALSE,
20240514,5/14/2024,2024,May,Q2,Tuesday,FALSE,FALSE,
20240515,5/15/2024,2024,May,Q2,Wednesday,FALSE,FALSE,
20240516,5/16/2024,2024,May,Q2,Thursday,FALSE,FALSE,
20240517,5/17/2024,2024,May,Q2,Friday,FALSE,FALSE,
20240518,5/18/2024,2024,May,Q2,Saturday,TRUE,FALSE,
20240519,5/19/2024,2024,May,Q2,Sunday,TRUE,FALSE,
20240520,5/20/2024,2024,May,Q2,Monday,FALSE,FALSE,
20240521,5/21/2024,2024,May,Q2,Tuesday,FALSE,FALSE,
20240522,5/22/2024,2024,May,Q2,Wednesday,FALSE,FALSE,
20240523,5/23/2024,2024,May,Q2,Thursday,FALSE,FALSE,
20240524,5/24/2024,2024,May,Q2,Friday,FALSE,FALSE,
20240525,5/25/2024,2024,May,Q2,Saturday,TRUE,FALSE,
20240526,5/26/2024,2024,May,Q2,Sunday,TRUE,FALSE,
20240527,5/27/2024,2024,May,Q2,Monday,FALSE,FALSE,
20240528,5/28/2024,2024,May,Q2,Tuesday,FALSE,FALSE,
20240529,5/29/2024,2024,May,Q2,Wednesday,FALSE,FALSE,
20240530,5/30/2024,2024,May,Q2,Thursday,FALSE,FALSE,
20240531,5/31/2024,2024,May,Q2,Friday,FALSE,TRUE,
20240601,6/1/2024,2024,June,Q2,Saturday,TRUE,FALSE,
20240602,6/2/2024,2024,June,Q2,Sunday,TRUE,FALSE,
20240603,6/3/2024,2024,June,Q2,Monday,FALSE,FALSE,
20240604,6/4/2024,2024,June,Q2,Tuesday,FALSE,FALSE,
20240605,6/5/2024,2024,June,Q2,Wednesday,FALSE,FALSE,
20240606,6/6/2024,2024,June,Q2,Thursday,FALSE,FALSE,
20240607,6/7/2024,2024,June,Q2,Friday,FALSE,FALSE,
20240608,6/8/2024,2024,June,Q2,Saturday,TRUE,FALSE,
20240609,6/9/2024,2024,June,Q2,Sunday,TRUE,FALSE,
20240610,6/10/2024,2024,June,Q2,Monday,FALSE,FALSE,
20240611,6/11/2024,2024,June,Q2,Tuesday,FALSE,FALSE,
20240612,6/12/2024,2024,June,Q2,Wednesday,FALSE,FALSE,
20240613,6/13/2024,2024,June,Q2,Thursday,FALSE,FALSE,
20240614,6/14/2024,2024,June,Q2,Friday,FALSE,FALSE,
20240615,6/15/2024,2024,June,Q2,Saturday,TRUE,FALSE,
20240616,6/16/2024,2024,June,Q2,Sunday,TRUE,FALSE,
20240617,6/17/2024,2024,June,Q2,Monday,FALSE,FALSE,
20240618,6/18/2024,2024,June,Q2,Tuesday,FALSE,FALSE,
20240619,6/19/2024,2024,June,Q2,Wednesday,FALSE,FALSE,
20240620,6/20/2024,2024,June,Q2,Thursday,FALSE,FALSE,
20240621,6/21/2024,2024,June,Q2,Friday,FALSE,FALSE,
20240622,6/22/2024,2024,June,Q2,Saturday,TRUE,FALSE,
20240623,6/23/2024,2024,June,Q2,Sunday,TRUE,FALSE,
20240624,6/24/2024,2024,June,Q2,Monday,FALSE,FALSE,
20240625,6/25/2024,2024,June,Q2,Tuesday,FALSE,FALSE,
20240626,6/26/2024,2024,June,Q2,Wednesday,FALSE,FALSE,
20240627,6/27/2024,2024,June,Q2,Thursday,FALSE,FALSE,
20240628,6/28/2024,2024,June,Q2,Friday,FALSE,FALSE,
20240629,6/29/2024,2024,June,Q2,Saturday,TRUE,FALSE,
20240630,6/30/2024,2024,June,Q2,Sunday,TRUE,TRUE,
20240701,7/1/2024,2024,July,Q3,Monday,FALSE,FALSE,
20240702,7/2/2024,2024,July,Q3,Tuesday,FALSE,FALSE,
20240703,7/3/2024,2024,July,Q3,Wednesday,FALSE,FALSE,
20240704,7/4/2024,2024,July,Q3,Thursday,FALSE,FALSE,
20240705,7/5/2024,2024,July,Q3,Friday,FALSE,FALSE,
20240706,7/6/2024,2024,July,Q3,Saturday,TRUE,FALSE,
20240707,7/7/2024,2024,July,Q3,Sunday,TRUE,FALSE,
20240708,7/8/2024,2024,July,Q3,Monday,FALSE,FALSE,
20240709,7/9/2024,2024,July,Q3,Tuesday,FALSE,FALSE,
20240710,7/10/2024,2024,July,Q3,Wednesday,FALSE,FALSE,
20240711,7/11/2024,2024,July,Q3,Thursday,FALSE,FALSE,
20240712,7/12/2024,2024,July,Q3,Friday,FALSE,FALSE,
20240713,7/13/2024,2024,July,Q3,Saturday,TRUE,FALSE,
20240714,7/14/2024,2024,July,Q3,Sunday,TRUE,FALSE,
20240715,7/15/2024,2024,July,Q3,Monday,FALSE,FALSE,
20240716,7/16/2024,2024,July,Q3,Tuesday,FALSE,FALSE,
20240717,7/17/2024,2024,July,Q3,Wednesday,FALSE,FALSE,
20240718,7/18/2024,2024,July,Q3,Thursday,FALSE,FALSE,
20240719,7/19/2024,2024,July,Q3,Friday,FALSE,FALSE,
20240720,7/20/2024,2024,July,Q3,Saturday,TRUE,FALSE,
20240721,7/21/2024,2024,July,Q3,Sunday,TRUE,FALSE,
20240722,7/22/2024,2024,July,Q3,Monday,FALSE,FALSE,
20240723,7/23/2024,2024,July,Q3,Tuesday,FALSE,FALSE,
20240724,7/24/2024,2024,July,Q3,Wednesday,FALSE,FALSE,
20240725,7/25/2024,2024,July,Q3,Thursday,FALSE,FALSE,
20240726,7/26/2024,2024,July,Q3,Friday,FALSE,FALSE,
20240727,7/27/2024,2024,July,Q3,Saturday,TRUE,FALSE,
20240728,7/28/2024,2024,July,Q3,Sunday,TRUE,FALSE,
20240729,7/29/2024,2024,July,Q3,Monday,FALSE,FALSE,
20240730,7/30/2024,2024,July,Q3,Tuesday,FALSE,FALSE,
20240731,7/31/2024,2024,July,Q3,Wednesday,FALSE,TRUE,
20240801,8/1/2024,2024,August,Q3,Thursday,FALSE,FALSE,
20240802,8/2/2024,2024,August,Q3,Friday,FALSE,FALSE,
20240803,8/3/2024,2024,August,Q3,Saturday,TRUE,FALSE,
20240804,8/4/2024,2024,August,Q3,Sunday,TRUE,FALSE,
20240805,8/5/2024,2024,August,Q3,Monday,FALSE,FALSE,
20240806,8/6/2024,2024,August,Q3,Tuesday,FALSE,FALSE,
20240807,8/7/2024,2024,August,Q3,Wednesday,FALSE,FALSE,
20240808,8/8/2024,2024,August,Q3,Thursday,FALSE,FALSE,
20240809,8/9/2024,2024,August,Q3,Friday,FALSE,FALSE,
20240810,8/10/2024,2024,August,Q3,Saturday,TRUE,FALSE,
20240811,8/11/2024,2024,August,Q3,Sunday,TRUE,FALSE,
20240812,8/12/2024,2024,August,Q3,Monday,FALSE,FALSE,
20240813,8/13/2024,2024,August,Q3,Tuesday,FALSE,FALSE,
20240814,8/14/2024,2024,August,Q3,Wednesday,FALSE,FALSE,
20240815,8/15/2024,2024,August,Q3,Thursday,FALSE,FALSE,
20240816,8/16/2024,2024,August,Q3,Friday,FALSE,FALSE,
20240817,8/17/2024,2024,August,Q3,Saturday,TRUE,FALSE,
20240818,8/18/2024,2024,August,Q3,Sunday,TRUE,FALSE,
20240819,8/19/2024,2024,August,Q3,Monday,FALSE,FALSE,
20240820,8/20/2024,2024,August,Q3,Tuesday,FALSE,FALSE,
20240821,8/21/2024,2024,August,Q3,Wednesday,FALSE,FALSE,
20240822,8/22/2024,2024,August,Q3,Thursday,FALSE,FALSE,
20240823,8/23/2024,2024,August,Q3,Friday,FALSE,FALSE,
20240824,8/24/2024,2024,August,Q3,Saturday,TRUE,FALSE,
20240825,8/25/2024,2024,August,Q3,Sunday,TRUE,FALSE,
20240826,8/26/2024,2024,August,Q3,Monday,FALSE,FALSE,
20240827,8/27/2024,2024,August,Q3,Tuesday,FALSE,FALSE,
20240828,8/28/2024,2024,August,Q3,Wednesday,FALSE,FALSE,
20240829,8/29/2024,2024,August,Q3,Thursday,FALSE,FALSE,
20240830,8/30/2024,2024,August,Q3,Friday,FALSE,FALSE,
20240831,8/31/2024,2024,August,Q3,Saturday,TRUE,TRUE,
20240901,9/1/2024,2024,September,Q3,Sunday,TRUE,FALSE,
20240902,9/2/2024,2024,September,Q3,Monday,FALSE,FALSE,
20240903,9/3/2024,2024,September,Q3,Tuesday,FALSE,FALSE,
20240904,9/4/2024,2024,September,Q3,Wednesday,FALSE,FALSE,
20240905,9/5/2024,2024,September,Q3,Thursday,FALSE,FALSE,
20240906,9/6/2024,2024,September,Q3,Friday,FALSE,FALSE,
20240907,9/7/2024,2024,September,Q3,Saturday,TRUE,FALSE,
20240908,9/8/2024,2024,September,Q3,Sunday,TRUE,FALSE,
20240909,9/9/2024,2024,September,Q3,Monday,FALSE,FALSE,
20240910,9/10/2024,2024,September,Q3,Tuesday,FALSE,FALSE,
20240911,9/11/2024,2024,September,Q3,Wednesday,FALSE,FALSE,
20240912,9/12/2024,2024,September,Q3,Thursday,FALSE,FALSE,
20240913,9/13/2024,2024,September,Q3,Friday,FALSE,FALSE,
20240914,9/14/2024,2024,September,Q3,Saturday,TRUE,FALSE,
20240915,9/15/2024,2024,September,Q3,Sunday,TRUE,FALSE,
20240916,9/16/2024,2024,September,Q3,Monday,FALSE,FALSE,
20240917,9/17/2024,2024,September,Q3,Tuesday,FALSE,FALSE,
20240918,9/18/2024,2024,September,Q3,Wednesday,FALSE,FALSE,
20240919,9/19/2024,2024,September,Q3,Thursday,FALSE,FALSE,
20240920,9/20/2024,2024,September,Q3,Friday,FALSE,FALSE,
20240921,9/21/2024,2024,September,Q3,Saturday,TRUE,FALSE,
20240922,9/22/2024,2024,September,Q3,Sunday,TRUE,FALSE,
20240923,9/23/2024,2024,September,Q3,Monday,FALSE,FALSE,
20240924,9/24/2024,2024,September,Q3,Tuesday,FALSE,FALSE,
20240925,9/25/2024,2024,September,Q3,Wednesday,FALSE,FALSE,
20240926,9/26/2024,2024,September,Q3,Thursday,FALSE,FALSE,
20240927,9/27/2024,2024,September,Q3,Friday,FALSE,FALSE,
20240928,9/28/2024,2024,September,Q3,Saturday,TRUE,FALSE,
20240929,9/29/2024,2024,September,Q3,Sunday,TRUE,FALSE,
20240930,9/30/2024,2024,September,Q3,Monday,FALSE,TRUE,
20241001,10/1/2024,2024,October,Q4,Tuesday,FALSE,FALSE,
20241002,10/2/2024,2024,October,Q4,Wednesday,FALSE,FALSE,
20241003,10/3/2024,2024,October,Q4,Thursday,FALSE,FALSE,
20241004,10/4/2024,2024,October,Q4,Friday,FALSE,FALSE,
20241005,10/5/2024,2024,October,Q4,Saturday,TRUE,FALSE,
20241006,10/6/2024,2024,October,Q4,Sunday,TRUE,FALSE,
20241007,10/7/2024,2024,October,Q4,Monday,FALSE,FALSE,
20241008,10/8/2024,2024,October,Q4,Tuesday,FALSE,FALSE,
20241009,10/9/2024,2024,October,Q4,Wednesday,FALSE,FALSE,
20241010,10/10/2024,2024,October,Q4,Thursday,FALSE,FALSE,
20241011,10/11/2024,2024,October,Q4,Friday,FALSE,FALSE,
20241012,10/12/2024,2024,October,Q4,Saturday,TRUE,FALSE,
20241013,10/13/2024,2024,October,Q4,Sunday,TRUE,FALSE,
20241014,10/14/2024,2024,October,Q4,Monday,FALSE,FALSE,
20241015,10/15/2024,2024,October,Q4,Tuesday,FALSE,FALSE,
20241016,10/16/2024,2024,October,Q4,Wednesday,FALSE,FALSE,
20241017,10/17/2024,2024,October,Q4,Thursday,FALSE,FALSE,
20241018,10/18/2024,2024,October,Q4,Friday,FALSE,FALSE,
20241019,10/19/2024,2024,October,Q4,Saturday,TRUE,FALSE,
20241020,10/20/2024,2024,October,Q4,Sunday,TRUE,FALSE,
20241021,10/21/2024,2024,October,Q4,Monday,FALSE,FALSE,
20241022,10/22/2024,2024,October,Q4,Tuesday,FALSE,FALSE,
20241023,10/23/2024,2024,October,Q4,Wednesday,FALSE,FALSE,
20241024,10/24/2024,2024,October,Q4,Thursday,FALSE,FALSE,
20241025,10/25/2024,2024,October,Q4,Friday,FALSE,FALSE,
20241026,10/26/2024,2024,October,Q4,Saturday,TRUE,FALSE,
20241027,10/27/2024,2024,October,Q4,Sunday,TRUE,FALSE,
20241028,10/28/2024,2024,October,Q4,Monday,FALSE,FALSE,
20241029,10/29/2024,2024,October,Q4,Tuesday,FALSE,FALSE,
20241030,10/30/2024,2024,October,Q4,Wednesday,FALSE,FALSE,
20241031,10/31/2024,2024,October,Q4,Thursday,FALSE,TRUE,
20241101,11/1/2024,2024,November,Q4,Friday,FALSE,FALSE,
20241102,11/2/2024,2024,November,Q4,Saturday,TRUE,FALSE,
20241103,11/3/2024,2024,November,Q4,Sunday,TRUE,FALSE,
20241104,11/4/2024,2024,November,Q4,Monday,FALSE,FALSE,
20241105,11/5/2024,2024,November,Q4,Tuesday,FALSE,FALSE,
20241106,11/6/2024,2024,November,Q4,Wednesday,FALSE,FALSE,
20241107,11/7/2024,2024,November,Q4,Thursday,FALSE,FALSE,
20241108,11/8/2024,2024,November,Q4,Friday,FALSE,FALSE,
20241109,11/9/2024,2024,November,Q4,Saturday,TRUE,FALSE,
20241110,11/10/2024,2024,November,Q4,Sunday,TRUE,FALSE,
20241111,11/11/2024,2024,November,Q4,Monday,FALSE,FALSE,
20241112,11/12/2024,2024,November,Q4,Tuesday,FALSE,FALSE,
20241113,11/13/2024,2024,November,Q4,Wednesday,FALSE,FALSE,
20241114,11/14/2024,2024,November,Q4,Thursday,FALSE,FALSE,
20241115,11/15/2024,2024,November,Q4,Friday,FALSE,FALSE,
20241116,11/16/2024,2024,November,Q4,Saturday,TRUE,FALSE,
20241117,11/17/2024,2024,November,Q4,Sunday,TRUE,FALSE,
20241118,11/18/2024,2024,November,Q4,Monday,FALSE,FALSE,
20241119,11/19/2024,2024,November,Q4,Tuesday,FALSE,FALSE,
20241120,11/20/2024,2024,November,Q4,Wednesday,FALSE,FALSE,
20241121,11/21/2024,2024,November,Q4,Thursday,FALSE,FALSE,
20241122,11/22/2024,2024,November,Q4,Friday,FALSE,FALSE,
20241123,11/23/2024,2024,November,Q4,Saturday,TRUE,FALSE,
20241124,11/24/2024,2024,November,Q4,Sunday,TRUE,FALSE,
20241125,11/25/2024,2024,November,Q4,Monday,FALSE,FALSE,
20241126,11/26/2024,2024,November,Q4,Tuesday,FALSE,FALSE,
20241127,11/27/2024,2024,November,Q4,Wednesday,FALSE,FALSE,
20241128,11/28/2024,2024,November,Q4,Thursday,FALSE,FALSE,
20241129,11/29/2024,2024,November,Q4,Friday,FALSE,FALSE,
20241130,11/30/2024,2024,November,Q4,Saturday,TRUE,TRUE,
20241201,12/1/2024,2024,December,Q4,Sunday,TRUE,FALSE,
20241202,12/2/2024,2024,December,Q4,Monday,FALSE,FALSE,
20241203,12/3/2024,2024,December,Q4,Tuesday,FALSE,FALSE,
20241204,12/4/2024,2024,December,Q4,Wednesday,FALSE,FALSE,
20241205,12/5/2024,2024,December,Q4,Thursday,FALSE,FALSE,
20241206,12/6/2024,2024,December,Q4,Friday,FALSE,FALSE,
20241207,12/7/2024,2024,December,Q4,Saturday,TRUE,FALSE,
20241208,12/8/2024,2024,December,Q4,Sunday,TRUE,FALSE,
20241209,12/9/2024,2024,December,Q4,Monday,FALSE,FALSE,
20241210,12/10/2024,2024,December,Q4,Tuesday,FALSE,FALSE,
20241211,12/11/2024,2024,December,Q4,Wednesday,FALSE,FALSE,
20241212,12/12/2024,2024,December,Q4,Thursday,FALSE,FALSE,
20241213,12/13/2024,2024,December,Q4,Friday,FALSE,FALSE,
20241214,12/14/2024,2024,December,Q4,Saturday,TRUE,FALSE,
20241215,12/15/2024,2024,December,Q4,Sunday,TRUE,FALSE,
20241216,12/16/2024,2024,December,Q4,Monday,FALSE,FALSE,
20241217,12/17/2024,2024,December,Q4,Tuesday,FALSE,FALSE,
20241218,12/18/2024,2024,December,Q4,Wednesday,FALSE,FALSE,
20241219,12/19/2024,2024,December,Q4,Thursday,FALSE,FALSE,
20241220,12/20/2024,2024,December,Q4,Friday,FALSE,FALSE,
20241221,12/21/2024,2024,December,Q4,Saturday,TRUE,FALSE,
20241222,12/22/2024,2024,December,Q4,Sunday,TRUE,FALSE,
20241223,12/23/2024,2024,December,Q4,Monday,FALSE,FALSE,
20241224,12/24/2024,2024,December,Q4,Tuesday,FALSE,FALSE,
20241225,12/25/2024,2024,December,Q4,Wednesday,FALSE,FALSE,
20241226,12/26/2024,2024,December,Q4,Thursday,FALSE,FALSE,
20241227,12/27/2024,2024,December,Q4,Friday,FALSE,FALSE,
20241228,12/28/2024,2024,December,Q4,Saturday,TRUE,FALSE,
20241229,12/29/2024,2024,December,Q4,Sunday,TRUE,FALSE,
20241230,12/30/2024,2024,December,Q4,Monday,FALSE,FALSE,
20241231,12/31/2024,2024,December,Q4,Tuesday,FALSE,TRUE,
